logkpl,Compound,SMILES,Texpi,ALogp2,nAcid,nAromBond,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,SC-4,FMF,nHBAcc,nHBDon,HybRatio,JPLogP,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssBH,khs.sssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.dssC,khs.aasC,khs.aaaC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomLC,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,topoShape,nRotB,LipinskiFailures,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,XLogP,Zagreb
-2.36,1-(diphenylmethyl)-4-propylpiperazine,CCCN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,310,18.88423936,0,12,-0.1265480361601682,-0.0519409574809671,0.1234528755408686,-0.0468520850759721,22.71996060255296,11.687794919955804,14.019845706058383,-0.3898849572057738,0.2877643040311637,5.318922014774584,12.123611107871328,2,0,0,10,2,6,2,0.0,0.3958333333333333,2,0,0.4,3.908124663085288,8.74089490114464,4.521118381915526,0,0,0,0,1,0,6,0,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0.0,2.534790935852638,0.3920684689310327,0.0,28.3773337817202,2.381101577952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.44,0.8333333333333334,5,0,2,3,2,0,0,0,3,0,0,0,6.48,5.584962500721157,2.057094767592698,6.928062035167634,0.0,6.928062035167634,1057.0,3.7720000000000007,110.0
-2.77,Propanol,CCCO,303,0.2647102500000001,0,0,-0.0336273901398064,-0.0074321620742304,-0.0006409463831451,0.0,4.774469035540946,11.851174774442546,15.997945017262396,-0.423201844347195,0.1480190690109175,3.629557601754156,5.401251036109894,0,0,0,0,0,2,1,0.0,0.0,1,1,1.0,0.6714747703816304,3.0,4.0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.0,1.4142135623730951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.5,1,0,0,0,0,0,0,0,0,0,0,0,20.23,2.584962500721156,1.717830085889911,2.310660171779821,2.310660171779821,0.0,10.0,0.282,10.0
-2.92,Propanol,CCCO,303,0.2647102500000001,0,0,-0.0336273901398064,-0.0074321620742304,-0.0006409463831451,0.0,4.774469035540946,11.851174774442546,15.997945017262396,-0.423201844347195,0.1480190690109175,3.629557601754156,5.401251036109894,0,0,0,0,0,2,1,0.0,0.0,1,1,1.0,0.6714747703816304,3.0,4.0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.0,1.4142135623730951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.5,1,0,0,0,0,0,0,0,0,0,0,0,20.23,2.584962500721156,1.717830085889911,2.310660171779821,2.310660171779821,0.0,10.0,0.282,10.0
-2.92,n-propanol,CCCO,303,0.2647102500000001,0,0,-0.0336273901398064,-0.0074321620742304,-0.0006409463831451,0.0,4.774469035540946,11.851174774442546,15.997945017262396,-0.423201844347195,0.1480190690109175,3.629557601754156,5.401251036109894,0,0,0,0,0,2,1,0.0,0.0,1,1,1.0,0.6714747703816304,3.0,4.0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.0,1.4142135623730951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.5,1,0,0,0,0,0,0,0,0,0,0,0,20.23,2.584962500721156,1.717830085889911,2.310660171779821,2.310660171779821,0.0,10.0,0.282,10.0
-1.85,propylparaben,CCCOC(=O)C1=CC=C(C=C1)O,310,5.246390250000003,0,6,-0.2023496937062533,0.0776524690140879,-0.0071858288960207,-0.0079356367203197,15.323407106622838,11.694352363066637,16.01005815161848,-0.3990691100399424,0.4152970954316048,4.591303336672415,8.556573447575204,0,0,1,5,1,2,1,0.0,0.24,3,1,0.3,2.18753106514912,5.671875,3.703703703703704,0,0,0,0,1,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0.0,1.537788070959005,0.552604724796058,0.0,5.03405078222385,1.3103706971044482,0.0,0.0,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.8,4,0,1,1,1,0,0,0,1,0,0,0,46.53,4.700439718141093,1.9526034228005664,7.968455732149874,7.968455732149874,0.0,274.0,2.333,58.0
-1.56,propylparaben,CCCOC(=O)C1=CC=C(C=C1)O,310,5.246390250000003,0,6,-0.2023496937062533,0.0776524690140879,-0.0071858288960207,-0.0079356367203197,15.323407106622838,11.694352363066637,16.01005815161848,-0.3990691100399424,0.4152970954316048,4.591303336672415,8.556573447575204,0,0,1,5,1,2,1,0.0,0.24,3,1,0.3,2.18753106514912,5.671875,3.703703703703704,0,0,0,0,1,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0.0,1.537788070959005,0.552604724796058,0.0,5.03405078222385,1.3103706971044482,0.0,0.0,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.8,4,0,1,1,1,0,0,0,1,0,0,0,46.53,4.700439718141093,1.9526034228005664,7.968455732149874,7.968455732149874,0.0,274.0,2.333,58.0
-1.62,propylparaben,CCCOC(=O)C1=CC=C(C=C1)O,310,5.246390250000003,0,6,-0.2023496937062533,0.0776524690140879,-0.0071858288960207,-0.0079356367203197,15.323407106622838,11.694352363066637,16.01005815161848,-0.3990691100399424,0.4152970954316048,4.591303336672415,8.556573447575204,0,0,1,5,1,2,1,0.0,0.24,3,1,0.3,2.18753106514912,5.671875,3.703703703703704,0,0,0,0,1,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0.0,1.537788070959005,0.552604724796058,0.0,5.03405078222385,1.3103706971044482,0.0,0.0,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.8,4,0,1,1,1,0,0,0,1,0,0,0,46.53,4.700439718141093,1.9526034228005664,7.968455732149874,7.968455732149874,0.0,274.0,2.333,58.0
-1.61,propylparaben,CCCOC(=O)C1=CC=C(C=C1)O,310,5.246390250000003,0,6,-0.2023496937062533,0.0776524690140879,-0.0071858288960207,-0.0079356367203197,15.323407106622838,11.694352363066637,16.01005815161848,-0.3990691100399424,0.4152970954316048,4.591303336672415,8.556573447575204,0,0,1,5,1,2,1,0.0,0.24,3,1,0.3,2.18753106514912,5.671875,3.703703703703704,0,0,0,0,1,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0.0,1.537788070959005,0.552604724796058,0.0,5.03405078222385,1.3103706971044482,0.0,0.0,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.8,4,0,1,1,1,0,0,0,1,0,0,0,46.53,4.700439718141093,1.9526034228005664,7.968455732149874,7.968455732149874,0.0,274.0,2.333,58.0
-1.71,propylparaben,CCCOC(=O)C1=CC=C(C=C1)O,310,5.246390250000003,0,6,-0.2023496937062533,0.0776524690140879,-0.0071858288960207,-0.0079356367203197,15.323407106622838,11.694352363066637,16.01005815161848,-0.3990691100399424,0.4152970954316048,4.591303336672415,8.556573447575204,0,0,1,5,1,2,1,0.0,0.24,3,1,0.3,2.18753106514912,5.671875,3.703703703703704,0,0,0,0,1,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0.0,1.537788070959005,0.552604724796058,0.0,5.03405078222385,1.3103706971044482,0.0,0.0,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.8,4,0,1,1,1,0,0,0,1,0,0,0,46.53,4.700439718141093,1.9526034228005664,7.968455732149874,7.968455732149874,0.0,274.0,2.333,58.0
-1.2,Propylparaben,CCCOC(=O)C1=CC=C(C=C1)O,310,5.246390250000003,0,6,-0.2023496937062533,0.0776524690140879,-0.0071858288960207,-0.0079356367203197,15.323407106622838,11.694352363066637,16.01005815161848,-0.3990691100399424,0.4152970954316048,4.591303336672415,8.556573447575204,0,0,1,5,1,2,1,0.0,0.24,3,1,0.3,2.18753106514912,5.671875,3.703703703703704,0,0,0,0,1,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0.0,1.537788070959005,0.552604724796058,0.0,5.03405078222385,1.3103706971044482,0.0,0.0,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.8,4,0,1,1,1,0,0,0,1,0,0,0,46.53,4.700439718141093,1.9526034228005664,7.968455732149874,7.968455732149874,0.0,274.0,2.333,58.0
-1.27,Propylparaben,CCCOC(=O)C1=CC=C(C=C1)O,310,5.246390250000003,0,6,-0.2023496937062533,0.0776524690140879,-0.0071858288960207,-0.0079356367203197,15.323407106622838,11.694352363066637,16.01005815161848,-0.3990691100399424,0.4152970954316048,4.591303336672415,8.556573447575204,0,0,1,5,1,2,1,0.0,0.24,3,1,0.3,2.18753106514912,5.671875,3.703703703703704,0,0,0,0,1,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0.0,1.537788070959005,0.552604724796058,0.0,5.03405078222385,1.3103706971044482,0.0,0.0,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.8,4,0,1,1,1,0,0,0,1,0,0,0,46.53,4.700439718141093,1.9526034228005664,7.968455732149874,7.968455732149874,0.0,274.0,2.333,58.0
-1.82,4-propoxyphenol,CCCOC1=CC=C(C=C1)O,305,5.850109690000002,0,6,-0.0857568877605982,-0.0113624367468026,-0.0058990371290961,-0.0503382113722856,12.548938071081892,11.700151753847598,16.00041132105338,-0.4041786511530852,0.3222727910926086,4.686877295591202,7.940635986226059,0,0,0,6,0,2,1,0.0,0.2608695652173913,1,1,0.3333333333333333,2.29107863391831,4.792899408284024,3.26530612244898,0,0,0,0,1,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0.0,1.7203065102465214,0.3779644730092272,0.0,5.688218364190332,0.3333333333333333,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.0,3,0,1,1,1,0,0,0,1,0,0,0,29.46,4.459431618637298,1.9601971225007888,5.499315341636858,5.499315341636858,0.0,174.0,2.312,48.0
-1.83,4-propoxyphenol,CCCOC1=CC=C(C=C1)O,305,5.850109690000002,0,6,-0.0857568877605982,-0.0113624367468026,-0.0058990371290961,-0.0503382113722856,12.548938071081892,11.700151753847598,16.00041132105338,-0.4041786511530852,0.3222727910926086,4.686877295591202,7.940635986226059,0,0,0,6,0,2,1,0.0,0.2608695652173913,1,1,0.3333333333333333,2.29107863391831,4.792899408284024,3.26530612244898,0,0,0,0,1,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0.0,1.7203065102465214,0.3779644730092272,0.0,5.688218364190332,0.3333333333333333,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.0,3,0,1,1,1,0,0,0,1,0,0,0,29.46,4.459431618637298,1.9601971225007888,5.499315341636858,5.499315341636858,0.0,174.0,2.312,48.0
-2.52,Lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,298,8.065032009999996,0,6,-0.147970193668375,-0.0570564290803879,0.1336654726152899,-0.0453672271769453,18.494429638093905,11.686603848702848,16.005957038280588,-0.3828724825423557,0.3498505229912207,5.079514573593653,10.041383064901968,1,0,1,4,2,7,0,0.0,0.1538461538461538,3,1,0.5,3.0436272560195192,7.43801652892562,4.6390532544378695,0,0,0,0,4,0,3,0,0,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,0.9449407874211548,5.708750313527272,4.444190454418865,0.0,4.026914116436182,3.3019272488946267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.67,0.8,6,0,1,1,1,0,0,0,1,0,0,0,32.34,5.08746284125034,1.9449931001006788,8.754404089286611,2.526562045211287,6.227842044075327,556.0,2.099,78.0
-2.4,Lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,298,8.065032009999996,0,6,-0.147970193668375,-0.0570564290803879,0.1336654726152899,-0.0453672271769453,18.494429638093905,11.686603848702848,16.005957038280588,-0.3828724825423557,0.3498505229912207,5.079514573593653,10.041383064901968,1,0,1,4,2,7,0,0.0,0.1538461538461538,3,1,0.5,3.0436272560195192,7.43801652892562,4.6390532544378695,0,0,0,0,4,0,3,0,0,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,0.9449407874211548,5.708750313527272,4.444190454418865,0.0,4.026914116436182,3.3019272488946267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.67,0.8,6,0,1,1,1,0,0,0,1,0,0,0,32.34,5.08746284125034,1.9449931001006788,8.754404089286611,2.526562045211287,6.227842044075327,556.0,2.099,78.0
-1.36,1-(diphenylmethyl)-4-ethylpiperazine,CCN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,310,14.606919610000002,0,12,-0.1264847426682047,-0.0523890747927699,0.124062737980236,-0.0468675223915195,21.71996060255296,11.687794962931184,14.019845731902684,-0.3902384957432936,0.2876531426579563,5.520113946916569,12.103938535398251,2,0,0,10,2,6,1,0.0,0.4222222222222222,2,0,0.3684210526315789,3.458878943813459,8.022222222222222,4.05,0,0,0,0,1,0,5,0,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0.0,2.5326689567800336,0.4511685426897415,0.0,26.054341125619487,2.381101577952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.33,1.0,4,0,2,3,2,0,0,0,3,0,0,0,6.48,5.523561956057013,2.059257927671586,6.858311027577354,0.0,6.858311027577354,906.0,3.414000000000001,106.0
-3.1,Ethanol,CCO,298,8.46399999999977e-05,0,0,-0.0332380108861925,-0.0085800125323799,0.0,0.0,3.774469035540946,11.888543478546955,15.997945233157347,-0.4237922456247935,0.1330937042419181,3.312327124782154,4.393326716428244,0,0,0,0,0,2,0,0.0,0.0,1,1,1.0,0.2222290511097986,2.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5699999999999998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,20.23,2.0,1.638071187457698,2.2071067811865475,2.2071067811865475,0.0,4.0,-0.076,6.0
-3.1,ethanol,CCO,298,8.46399999999977e-05,0,0,-0.0332380108861925,-0.0085800125323799,0.0,0.0,3.774469035540946,11.888543478546955,15.997945233157347,-0.4237922456247935,0.1330937042419181,3.312327124782154,4.393326716428244,0,0,0,0,0,2,0,0.0,0.0,1,1,1.0,0.2222290511097986,2.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5699999999999998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,20.23,2.0,1.638071187457698,2.2071067811865475,2.2071067811865475,0.0,4.0,-0.076,6.0
-2.72,Ethanol,CCO,298,8.46399999999977e-05,0,0,-0.0332380108861925,-0.0085800125323799,0.0,0.0,3.774469035540946,11.888543478546955,15.997945233157347,-0.4237922456247935,0.1330937042419181,3.312327124782154,4.393326716428244,0,0,0,0,0,2,0,0.0,0.0,1,1,1.0,0.2222290511097986,2.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5699999999999998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,20.23,2.0,1.638071187457698,2.2071067811865475,2.2071067811865475,0.0,4.0,-0.076,6.0
-1.59,Diethyl maleate,CCOC(=O)C=CC(=O)OCC,305,1.41086884,0,0,-0.3600239407600073,0.1843720964578233,-0.0310546321001367,-0.3204872310121798,15.097876142163784,11.757224085113938,16.011990097853523,-0.3788742032735868,0.4191160723027817,4.209746965741539,7.304416763637336,0,0,2,2,0,4,0,0.0,0.0,4,0,0.5,1.315341853718084,7.638888888888889,7.43801652892562,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,0.1111111111111111,2.2493653007613967,0.9428090415820636,0.0,1.8948485120271368,0.3333333333333333,0.0,0.0,0.1999999999999999,1.2649110640673518,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.8,6,0,0,0,0,0,0,0,0,0,0,0,52.60000000000001,4.459431618637298,1.872985760819593,10.613996390725628,10.613996390725628,0.0,244.0,1.072,46.0
-1.67,Diethyl maleate,CCOC(=O)C=CC(=O)OCC,305,1.41086884,0,0,-0.3600239407600073,0.1843720964578233,-0.0310546321001367,-0.3204872310121798,15.097876142163784,11.757224085113938,16.011990097853523,-0.3788742032735868,0.4191160723027817,4.209746965741539,7.304416763637336,0,0,2,2,0,4,0,0.0,0.0,4,0,0.5,1.315341853718084,7.638888888888889,7.43801652892562,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,0.1111111111111111,2.2493653007613967,0.9428090415820636,0.0,1.8948485120271368,0.3333333333333333,0.0,0.0,0.1999999999999999,1.2649110640673518,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.8,6,0,0,0,0,0,0,0,0,0,0,0,52.60000000000001,4.459431618637298,1.872985760819593,10.613996390725628,10.613996390725628,0.0,244.0,1.072,46.0
-1.71,Diethyl phthalate,CCOC(=O)C1=CC=CC=C1C(=O)OCC,310,5.010434559999999,0,6,-0.3632245149744292,0.1914367572910157,-0.0293842097409392,-0.3271225106243388,19.097876142163784,11.688625458177912,16.01199489342734,-0.3781967015716565,0.4364485378420263,4.763737171939033,9.599882452824527,0,0,2,4,2,4,0,0.0,0.2,4,0,0.3333333333333333,2.475535395963635,7.35,4.0768,0,0,0,0,2,0,2,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,2,0.1111111111111111,2.581890526620734,1.8365990773291463,0.0,4.757576788076334,3.965406456500188,0.0,0.0,0.1999999999999999,1.2649110640673518,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.3400000000000003,0.8,6,0,1,1,1,0,0,0,1,0,0,0,52.60000000000001,5.0,1.952877957916752,10.764926880229206,10.764926880229206,0.0,446.0,2.74,72.0
-3.11,"Nicotinate, ethyl",CCOC(=O)C1=CN=CC=C1,310,0.7807489599999997,0,6,-0.2184684935679115,0.0878094373853361,-0.1367913158613549,0.1637069888508735,12.908918372358372,11.72701495890049,16.009873634534575,-0.394979346507651,0.4195799133368733,4.455513357012231,8.250886539482206,0,0,3,2,1,2,0,0.0,0.3,3,0,0.25,1.2263646930299643,4.792899408284024,2.844444444444445,0,0,0,0,1,0,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,0.0,1.243747281554915,0.5773502691896258,0.0,3.925136389583283,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.75,3,0,1,1,1,0,0,0,1,0,0,0,39.19,4.459431618637298,1.9569594879342795,8.355338024273252,5.360000318575366,2.995337705697885,164.0,1.129,48.0
-3.09,"Nicotinate, ethyl",CCOC(=O)C1=CN=CC=C1,310,0.7807489599999997,0,6,-0.2184684935679115,0.0878094373853361,-0.1367913158613549,0.1637069888508735,12.908918372358372,11.72701495890049,16.009873634534575,-0.394979346507651,0.4195799133368733,4.455513357012231,8.250886539482206,0,0,3,2,1,2,0,0.0,0.3,3,0,0.25,1.2263646930299643,4.792899408284024,2.844444444444445,0,0,0,0,1,0,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,0.0,1.243747281554915,0.5773502691896258,0.0,3.925136389583283,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.75,3,0,1,1,1,0,0,0,1,0,0,0,39.19,4.459431618637298,1.9569594879342795,8.355338024273252,5.360000318575366,2.995337705697885,164.0,1.129,48.0
